datetime,open,high,low,close,volume
2018-01-01 05:30:00,13715.65,13715.65,13666.11,13680.0,6.303815
2018-01-01 05:33:00,13679.98,13679.98,13554.44,13568.0,33.709206
2018-01-01 05:36:00,13568.0,13575.0,13501.01,13575.0,29.645987
2018-01-01 05:39:00,13539.99,13575.0,13400.01,13515.26,30.696039
2018-01-01 05:42:00,13515.26,13568.66,13473.47,13556.15,23.260966
2018-01-01 05:45:00,13533.75,13547.73,13402.0,13440.03,19.607189
2018-01-01 05:48:00,13440.01,13461.23,13402.01,13440.01,20.950831
2018-01-01 05:51:00,13458.97,13459.0,13410.44,13440.01,11.179286
2018-01-01 05:54:00,13440.01,13500.06,13412.05,13499.77,20.096406
2018-01-01 05:57:00,13499.77,13550.87,13472.61,13521.12,26.302718
2018-01-01 06:00:00,13500.0,13545.37,13479.79,13538.73,15.967763
2018-01-01 06:03:00,13538.73,13545.37,13502.11,13529.49,12.557132
2018-01-01 06:06:00,13529.4,13529.4,13500.0,13500.0,20.888088
2018-01-01 06:09:00,13500.0,13509.98,13461.74,13499.97,18.461142
2018-01-01 06:12:00,13498.62,13498.62,13450.0,13470.41,12.029912
2018-01-01 06:15:00,13494.65,13550.87,13450.0,13550.87,34.692928
2018-01-01 06:18:00,13545.3,13690.87,13521.34,13535.0,30.523376
2018-01-01 06:21:00,13574.85,13603.76,13531.99,13548.2,23.848086
2018-01-01 06:24:00,13548.2,13584.65,13499.98,13510.0,21.704467
2018-01-01 06:27:00,13528.98,13574.05,13452.56,13529.01,30.930862
2018-01-01 06:30:00,13528.99,13571.74,13481.82,13530.98,9.865947
2018-01-01 06:33:00,13530.98,13530.98,13481.82,13510.85,17.731324
2018-01-01 06:36:00,13520.76,13520.76,13453.0,13453.0,9.125183
2018-01-01 06:39:00,13460.0,13479.0,13402.28,13469.99,24.721129
2018-01-01 06:42:00,13436.01,13479.0,13426.9,13445.63,11.09395
2018-01-01 06:45:00,13469.99,13517.78,13445.63,13492.09,17.948963
2018-01-01 06:48:00,13492.09,13578.0,13489.98,13578.0,12.827724
2018-01-01 06:51:00,13579.98,13595.89,13541.36,13586.0,19.00251
2018-01-01 06:54:00,13586.0,13586.0,13513.91,13568.27,25.832127
2018-01-01 06:57:00,13568.27,13584.98,13534.55,13560.0,12.250434
2018-01-01 07:00:00,13559.99,13559.99,13525.02,13529.84,10.926727
2018-01-01 07:03:00,13529.84,13550.68,13477.2,13520.0,16.001681
2018-01-01 07:06:00,13520.0,13521.0,13477.2,13519.97,12.808595
2018-01-01 07:09:00,13515.9,13520.3,13450.98,13450.98,17.20432
2018-01-01 07:12:00,13450.98,13475.0,13430.0,13440.01,17.427082
2018-01-01 07:15:00,13440.01,13440.01,13377.0,13380.6,27.884513
2018-01-01 07:18:00,13401.09,13440.01,13349.0,13400.0,30.109123
2018-01-01 07:21:00,13400.0,13400.0,13320.01,13325.0,17.292603
2018-01-01 07:24:00,13325.0,13325.02,13200.81,13230.42,40.42438
2018-01-01 07:27:00,13230.42,13230.47,13155.38,13203.06,33.218691
2018-01-01 07:30:00,13203.0,13344.02,13202.03,13317.34,28.000047
2018-01-01 07:33:00,13317.4,13400.0,13317.38,13400.0,25.384397
2018-01-01 07:36:00,13399.33,13399.99,13276.96,13300.0,27.281419
2018-01-01 07:39:00,13318.97,13411.76,13291.59,13350.69,18.147511
2018-01-01 07:42:00,13350.69,13398.81,13350.69,13387.0,9.729096
2018-01-01 07:45:00,13387.0,13388.0,13300.0,13341.96,12.167567
2018-01-01 07:48:00,13340.95,13340.95,13228.02,13256.44,18.595742
2018-01-01 07:51:00,13256.44,13330.37,13251.0,13330.0,21.414836
2018-01-01 07:54:00,13320.0,13330.0,13291.03,13308.0,21.350995
2018-01-01 07:57:00,13308.0,13323.97,13225.0,13225.0,21.656899
2018-01-01 08:00:00,13247.8,13297.05,13200.0,13268.92,17.51593
2018-01-01 08:03:00,13268.92,13349.99,13202.03,13294.55,40.327491
2018-01-01 08:06:00,13294.0,13304.98,13210.0,13225.73,19.097106
2018-01-01 08:09:00,13222.36,13245.2,13211.72,13226.1,10.836985
2018-01-01 08:12:00,13225.22,13340.0,13225.22,13321.08,23.941991
2018-01-01 08:15:00,13338.97,13389.0,13320.0,13381.0,37.443949
2018-01-01 08:18:00,13354.03,13418.43,13347.0,13396.07,12.592965
2018-01-01 08:21:00,13396.07,13418.41,13300.0,13300.0,23.286057
2018-01-01 08:24:00,13297.55,13325.0,13260.09,13275.0,24.479871
2018-01-01 08:27:00,13281.41,13358.0,13261.01,13330.18,15.813718
2018-01-01 08:30:00,13330.26,13374.99,13295.94,13301.0,21.907211
2018-01-01 08:33:00,13319.85,13319.85,13290.0,13318.86,11.62603
2018-01-01 08:36:00,13318.86,13350.0,13295.22,13343.53,10.144988
2018-01-01 08:39:00,13341.63,13370.0,13320.0,13370.0,21.175931
2018-01-01 08:42:00,13370.0,13450.76,13370.0,13444.99,24.165354
2018-01-01 08:45:00,13440.0,13530.0,13440.0,13528.31,38.843499
2018-01-01 08:48:00,13528.31,13534.96,13450.03,13483.7,18.687477
2018-01-01 08:51:00,13483.69,13509.98,13475.0,13505.0,16.953996
2018-01-01 08:54:00,13509.97,13611.27,13505.0,13559.0,16.457269
2018-01-01 08:57:00,13559.0,13599.99,13544.24,13562.37,21.331065
2018-01-01 09:00:00,13562.37,13588.65,13500.0,13579.98,25.89843
2018-01-01 09:03:00,13579.98,13611.01,13565.01,13587.99,20.894866
2018-01-01 09:06:00,13588.0,13594.0,13400.0,13488.66,32.670251
2018-01-01 09:09:00,13481.78,13525.0,13435.09,13525.0,15.313216
2018-01-01 09:12:00,13496.05,13529.42,13496.05,13500.0,10.842543
2018-01-01 09:15:00,13510.0,13510.0,13465.9,13485.08,20.584698
2018-01-01 09:18:00,13489.98,13498.99,13470.03,13470.08,32.289008
2018-01-01 09:21:00,13470.07,13470.08,13400.04,13449.47,29.242648
2018-01-01 09:24:00,13426.0,13449.47,13405.66,13435.89,16.317911
2018-01-01 09:27:00,13415.08,13438.65,13410.02,13410.03,14.740639
2018-01-01 09:30:00,13434.98,13483.07,13410.05,13454.0,30.353554
2018-01-01 09:33:00,13454.0,13477.48,13423.2,13424.79,14.059356
2018-01-01 09:36:00,13424.79,13455.05,13377.03,13408.99,15.120135
2018-01-01 09:39:00,13398.0,13427.48,13338.84,13338.84,16.378826
2018-01-01 09:42:00,13338.84,13379.89,13322.15,13351.71,18.847762
2018-01-01 09:45:00,13354.99,13389.98,13323.55,13335.05,32.693409
2018-01-01 09:48:00,13335.72,13382.58,13330.03,13341.48,6.679538
2018-01-01 09:51:00,13352.3,13389.99,13332.28,13389.97,9.234528
2018-01-01 09:54:00,13389.99,13449.89,13389.96,13435.0,12.708459
2018-01-01 09:57:00,13435.0,13448.0,13400.0,13430.0,9.247203
2018-01-01 10:00:00,13429.99,13460.9,13401.94,13450.0,16.038719
2018-01-01 10:03:00,13450.0,13459.95,13407.99,13457.8,12.572144
2018-01-01 10:06:00,13457.8,13477.0,13442.22,13461.99,6.665875
2018-01-01 10:09:00,13461.99,13500.0,13440.0,13500.0,11.700488
2018-01-01 10:12:00,13487.27,13550.0,13487.27,13507.41,21.966382
2018-01-01 10:15:00,13507.41,13584.94,13507.41,13579.61,16.509439
2018-01-01 10:18:00,13584.94,13588.99,13465.41,13519.96,19.925616
2018-01-01 10:21:00,13501.88,13532.23,13499.99,13532.22,9.857265
2018-01-01 10:24:00,13532.23,13584.0,13504.25,13572.74,14.033501
2018-01-01 10:27:00,13565.01,13623.29,13532.42,13601.01,46.21513
2018-01-01 10:30:00,13615.2,13677.83,13572.1,13636.37,48.997021
2018-01-01 10:33:00,13648.24,13671.43,13610.02,13640.0,31.461851
2018-01-01 10:36:00,13640.01,13667.65,13600.0,13640.53,45.699336
2018-01-01 10:39:00,13640.53,13663.99,13552.02,13552.03,33.411619
2018-01-01 10:42:00,13568.49,13645.0,13564.61,13627.14,26.36611
2018-01-01 10:45:00,13600.0,13661.83,13593.58,13632.0,29.542524
2018-01-01 10:48:00,13632.0,13699.0,13620.01,13644.33,29.882593
2018-01-01 10:51:00,13633.4,13644.33,13555.45,13581.0,10.094016
2018-01-01 10:54:00,13581.0,13614.91,13532.57,13550.02,22.222294
2018-01-01 10:57:00,13569.0,13619.97,13550.02,13618.51,11.76144
2018-01-01 11:00:00,13618.51,13629.0,13588.0,13588.0,13.963067
2018-01-01 11:03:00,13588.0,13602.67,13549.99,13549.99,14.155438
2018-01-01 11:06:00,13542.62,13550.0,13530.56,13545.0,14.872316
2018-01-01 11:09:00,13545.0,13547.0,13530.0,13531.0,17.152791
2018-01-01 11:12:00,13530.1,13589.99,13530.0,13580.01,10.379781
2018-01-01 11:15:00,13558.95,13600.0,13531.93,13559.69,9.499949
2018-01-01 11:18:00,13545.55,13559.67,13526.5,13540.0,12.402219
2018-01-01 11:21:00,13549.84,13560.0,13529.0,13541.0,8.379633
2018-01-01 11:24:00,13541.0,13559.9,13530.01,13559.9,6.77059
2018-01-01 11:27:00,13538.62,13559.9,13538.62,13558.99,7.214458
2018-01-01 11:30:00,13539.0,13550.99,13530.01,13550.89,16.064402
2018-01-01 11:33:00,13550.0,13550.94,13510.01,13510.04,12.728085
2018-01-01 11:36:00,13510.04,13571.63,13510.0,13513.77,11.579958
2018-01-01 11:39:00,13513.81,13538.96,13510.0,13510.0,7.103366
2018-01-01 11:42:00,13529.99,13539.71,13510.02,13532.32,10.902034
2018-01-01 11:45:00,13532.0,13539.79,13510.51,13539.79,19.195036
2018-01-01 11:48:00,13539.79,13590.0,13539.79,13562.2,14.446118
2018-01-01 11:51:00,13562.2,13640.0,13562.2,13640.0,24.47728
2018-01-01 11:54:00,13629.54,13697.97,13628.41,13697.97,30.800388
2018-01-01 11:57:00,13679.15,13701.13,13640.01,13687.76,10.670096
2018-01-01 12:00:00,13687.76,13687.76,13620.01,13659.97,18.085119
2018-01-01 12:03:00,13659.96,13686.99,13634.15,13659.93,10.547266
2018-01-01 12:06:00,13647.06,13699.99,13640.04,13676.0,7.685475
2018-01-01 12:09:00,13676.0,13700.0,13671.17,13695.0,7.735836
2018-01-01 12:12:00,13695.0,13750.0,13683.13,13722.47,8.203412
2018-01-01 12:15:00,13722.48,13773.9,13702.1,13715.09,8.950494
2018-01-01 12:18:00,13715.09,13735.0,13715.0,13728.44,7.073197
2018-01-01 12:21:00,13734.99,13798.99,13734.99,13790.0,12.084793
2018-01-01 12:24:00,13788.61,13799.0,13750.0,13764.11,13.527421
2018-01-01 12:27:00,13778.46,13800.0,13764.08,13780.41,13.129908
2018-01-01 12:30:00,13780.0,13780.41,13738.98,13770.0,11.627357
2018-01-01 12:33:00,13770.0,13800.0,13750.98,13774.83,18.948341
2018-01-01 12:36:00,13790.0,13818.55,13756.64,13799.99,13.567225
2018-01-01 12:39:00,13799.98,13817.53,13773.74,13809.91,12.275064
2018-01-01 12:42:00,13809.98,13812.78,13670.0,13775.0,27.620332
2018-01-01 12:45:00,13774.99,13774.99,13600.0,13709.92,21.278788
2018-01-01 12:48:00,13709.92,13742.58,13600.0,13645.01,18.181612
2018-01-01 12:51:00,13646.86,13669.97,13605.09,13626.05,8.170248
2018-01-01 12:54:00,13649.92,13775.99,13649.92,13720.0,13.210402
2018-01-01 12:57:00,13720.0,13721.9,13631.97,13698.0,13.61227
2018-01-01 13:00:00,13698.0,13775.0,13690.0,13754.03,21.68434
2018-01-01 13:03:00,13749.99,13749.99,13700.0,13700.0,19.390914
2018-01-01 13:06:00,13680.42,13700.0,13680.0,13680.0,12.070223
2018-01-01 13:09:00,13680.01,13680.02,13650.0,13669.99,13.471078
2018-01-01 13:12:00,13650.01,13669.0,13590.0,13644.95,23.160099
2018-01-01 13:15:00,13644.97,13659.97,13561.45,13609.8,11.858201
2018-01-01 13:18:00,13609.77,13650.0,13555.98,13629.94,10.723277
2018-01-01 13:21:00,13619.92,13629.86,13597.48,13611.0,5.941806
2018-01-01 13:24:00,13611.0,13628.0,13601.0,13608.99,4.955375
2018-01-01 13:27:00,13601.06,13609.0,13555.02,13570.35,10.441825
2018-01-01 13:30:00,13569.98,13569.98,13520.29,13525.38,10.573264
2018-01-01 13:33:00,13532.46,13590.76,13520.0,13590.75,13.356733
2018-01-01 13:36:00,13590.73,13597.96,13555.5,13586.82,8.137927
2018-01-01 13:39:00,13586.82,13626.87,13573.02,13600.01,17.748909
2018-01-01 13:42:00,13609.44,13665.0,13609.41,13656.23,8.725234
2018-01-01 13:45:00,13656.23,13681.01,13610.27,13681.01,15.139398
2018-01-01 13:48:00,13681.01,13735.24,13656.12,13710.0,11.292847
2018-01-01 13:51:00,13710.0,13721.01,13634.59,13674.92,7.353469
2018-01-01 13:54:00,13674.83,13685.0,13650.02,13685.0,6.571524
2018-01-01 13:57:00,13685.0,13685.0,13612.96,13632.89,18.543275
2018-01-01 14:00:00,13614.33,13649.96,13570.12,13597.97,13.640559
2018-01-01 14:03:00,13571.55,13571.55,13450.77,13499.98,23.806129
2018-01-01 14:06:00,13496.0,13561.86,13450.8,13500.0,22.2258
2018-01-01 14:09:00,13500.0,13561.55,13421.27,13468.11,19.058344
2018-01-01 14:12:00,13437.0,13468.11,13400.0,13434.71,26.036039
2018-01-01 14:15:00,13415.0,13490.74,13414.76,13490.65,9.923456
2018-01-01 14:18:00,13490.65,13500.0,13432.85,13477.02,7.699611
2018-01-01 14:21:00,13443.64,13487.6,13441.89,13485.98,5.241872
2018-01-01 14:24:00,13486.0,13486.0,13440.0,13460.7,11.962068
2018-01-01 14:27:00,13460.7,13508.69,13441.55,13499.99,14.777095
2018-01-01 14:30:00,13499.97,13533.62,13459.11,13490.0,21.957193
2018-01-01 14:33:00,13490.0,13568.98,13490.0,13568.98,11.559648
2018-01-01 14:36:00,13568.98,13568.98,13530.05,13559.0,8.297396
2018-01-01 14:39:00,13559.0,13593.15,13530.23,13584.22,6.267602
2018-01-01 14:42:00,13578.76,13599.98,13541.82,13589.83,7.745416
2018-01-01 14:45:00,13556.88,13650.0,13556.86,13639.53,16.787657
2018-01-01 14:48:00,13630.91,13630.91,13572.85,13599.99,11.174646
2018-01-01 14:51:00,13577.03,13624.99,13577.02,13610.0,6.370547
2018-01-01 14:54:00,13600.05,13610.0,13556.74,13580.74,13.431521
2018-01-01 14:57:00,13580.59,13580.59,13531.19,13549.77,7.816016
2018-01-01 15:00:00,13531.82,13558.86,13510.01,13538.98,11.462474
2018-01-01 15:03:00,13538.98,13590.0,13530.0,13579.99,10.290535
2018-01-01 15:06:00,13579.99,13610.0,13556.86,13600.0,5.276478
2018-01-01 15:09:00,13599.99,13600.0,13559.94,13582.83,6.131447
2018-01-01 15:12:00,13582.83,13609.45,13569.75,13599.99,16.976263
2018-01-01 15:15:00,13599.99,13609.68,13571.33,13578.74,3.63225
2018-01-01 15:18:00,13578.72,13603.43,13578.71,13591.0,8.019781
2018-01-01 15:21:00,13578.71,13653.25,13571.36,13634.45,17.53073
2018-01-01 15:24:00,13634.45,13670.0,13602.68,13641.85,15.800511
2018-01-01 15:27:00,13641.85,13641.85,13591.14,13616.99,6.567718
2018-01-01 15:30:00,13632.0,13657.92,13578.77,13578.77,8.564825
2018-01-01 15:33:00,13609.27,13609.27,13565.0,13580.32,9.41625
2018-01-01 15:36:00,13592.62,13624.8,13556.9,13567.21,6.252125
2018-01-01 15:39:00,13567.22,13604.57,13540.33,13556.88,17.863444
2018-01-01 15:42:00,13556.88,13603.77,13541.08,13550.0,8.33564
2018-01-01 15:45:00,13550.0,13560.98,13510.27,13547.0,11.673946
2018-01-01 15:48:00,13547.0,13560.98,13500.0,13500.0,14.105132
2018-01-01 15:51:00,13500.0,13537.9,13497.98,13513.6,8.865994
2018-01-01 15:54:00,13513.6,13558.73,13498.98,13537.51,8.234104
2018-01-01 15:57:00,13537.51,13560.98,13518.76,13549.03,4.641516
2018-01-01 16:00:00,13548.35,13559.99,13515.12,13526.36,8.646348
2018-01-01 16:03:00,13549.78,13560.0,13522.02,13559.98,10.167511
2018-01-01 16:06:00,13559.98,13559.98,13530.33,13550.96,4.514044
2018-01-01 16:09:00,13555.0,13576.93,13530.58,13568.07,7.083167
2018-01-01 16:12:00,13568.97,13603.77,13559.0,13586.51,13.588736
2018-01-01 16:15:00,13585.91,13590.88,13545.95,13568.05,2.691013
2018-01-01 16:18:00,13587.57,13587.58,13535.0,13535.0,7.07227
2018-01-01 16:21:00,13535.0,13550.0,13515.14,13549.99,5.927597
2018-01-01 16:24:00,13549.99,13580.0,13535.46,13568.16,7.161426
2018-01-01 16:27:00,13568.16,13589.89,13552.01,13570.01,4.707108
2018-01-01 16:30:00,13573.0,13589.89,13524.0,13525.06,8.159094
2018-01-01 16:33:00,13525.12,13541.42,13333.0,13349.96,31.290308
2018-01-01 16:36:00,13349.96,13402.82,13240.87,13240.9,51.688093
2018-01-01 16:39:00,13240.9,13307.31,13150.99,13167.1,80.197091
2018-01-01 16:42:00,13201.31,13270.58,13150.0,13251.76,42.985595
2018-01-01 16:45:00,13251.76,13270.58,13150.0,13154.52,42.247476
2018-01-01 16:48:00,13154.52,13173.01,13070.0,13163.66,57.829548
2018-01-01 16:51:00,13172.99,13200.0,13121.0,13145.08,30.338879
2018-01-01 16:54:00,13132.01,13167.57,13123.87,13142.57,20.429661
2018-01-01 16:57:00,13142.57,13216.99,13023.8,13079.98,37.588173
2018-01-01 17:00:00,13050.02,13159.37,13001.13,13120.98,43.314624
2018-01-01 17:03:00,13120.98,13170.1,13101.03,13130.0,37.106845
2018-01-01 17:06:00,13149.16,13225.32,13147.98,13200.0,35.45696
2018-01-01 17:09:00,13200.02,13219.12,13141.58,13173.76,23.654796
2018-01-01 17:12:00,13173.76,13192.0,13100.0,13132.0,25.325269
2018-01-01 17:15:00,13132.83,13138.0,13100.0,13130.69,17.58459
2018-01-01 17:18:00,13130.71,13173.75,13102.01,13158.03,22.477148
2018-01-01 17:21:00,13158.03,13190.4,13132.17,13188.0,23.360915
2018-01-01 17:24:00,13188.0,13210.0,13180.0,13191.0,21.682528
2018-01-01 17:27:00,13200.0,13222.86,13191.0,13220.56,12.61676
2018-01-01 17:30:00,13220.56,13267.7,13220.56,13257.0,17.352134
2018-01-01 17:33:00,13257.01,13277.0,13257.0,13260.68,9.068247
2018-01-01 17:36:00,13260.68,13290.0,13257.0,13280.0,22.300936
2018-01-01 17:39:00,13285.0,13300.0,13270.03,13300.0,4.939623
2018-01-01 17:42:00,13300.0,13300.0,13191.01,13247.41,17.859978
2018-01-01 17:45:00,13247.38,13247.38,13165.86,13168.24,8.687091
2018-01-01 17:48:00,13186.73,13190.93,13165.86,13183.01,5.26979
2018-01-01 17:51:00,13179.76,13179.76,13142.07,13142.09,15.731958
2018-01-01 17:54:00,13142.09,13168.85,13056.23,13120.0,26.667714
2018-01-01 17:57:00,13120.0,13170.21,13100.02,13146.15,10.886206
2018-01-01 18:00:00,13146.81,13239.96,13146.28,13190.28,16.549708
2018-01-01 18:03:00,13190.28,13226.0,13190.28,13190.28,12.278395
2018-01-01 18:06:00,13190.73,13245.55,13169.64,13223.0,10.670933
2018-01-01 18:09:00,13220.0,13220.0,13150.0,13159.54,10.184225
2018-01-01 18:12:00,13184.98,13222.87,13168.52,13200.01,17.055951
2018-01-01 18:15:00,13200.01,13219.98,13150.01,13150.01,8.291186
2018-01-01 18:18:00,13150.01,13199.0,13150.01,13198.99,3.957392
2018-01-01 18:21:00,13198.99,13225.0,13174.05,13219.97,13.492262
2018-01-01 18:24:00,13200.0,13220.0,13117.72,13152.0,19.162509
2018-01-01 18:27:00,13147.02,13181.73,13117.73,13172.42,10.08647
2018-01-01 18:30:00,13150.05,13200.41,13087.72,13105.88,23.365189
2018-01-01 18:33:00,13100.02,13105.88,12918.0,12932.24,42.209331
2018-01-01 18:36:00,12932.24,12940.0,12815.7,12897.73,49.753116
2018-01-01 18:39:00,12880.07,13000.0,12859.12,12950.0,47.266038
2018-01-01 18:42:00,12950.0,13057.9,12921.0,13041.03,34.517021
2018-01-01 18:45:00,13041.03,13041.05,12932.61,12999.99,25.555409
2018-01-01 18:48:00,12999.99,13048.18,12988.92,13042.7,13.673586
2018-01-01 18:51:00,13033.9,13043.98,13028.0,13042.7,7.276183
2018-01-01 18:54:00,13036.29,13056.88,12978.0,12999.99,31.046088
2018-01-01 18:57:00,12999.99,13000.0,12947.27,12977.16,12.742283
2018-01-01 19:00:00,12977.16,12990.15,12948.29,12969.98,11.646454
2018-01-01 19:03:00,12969.0,12969.0,12921.72,12930.36,13.827001
2018-01-01 19:06:00,12930.36,13036.28,12930.36,13015.29,20.767338
2018-01-01 19:09:00,13015.29,13058.98,13000.86,13058.79,14.881055
2018-01-01 19:12:00,13056.0,13104.79,13056.0,13079.97,18.181252
2018-01-01 19:15:00,13072.61,13083.03,13039.66,13039.66,12.160824
2018-01-01 19:18:00,13055.55,13055.55,12955.01,12977.99,17.286199
2018-01-01 19:21:00,12977.59,13001.76,12943.49,12954.98,21.766403
2018-01-01 19:24:00,12943.49,12999.69,12930.38,12999.0,19.436331
2018-01-01 19:27:00,12970.12,13017.02,12969.9,13017.0,14.544025
2018-01-01 19:30:00,12999.71,13035.32,12972.11,13016.93,27.313791
2018-01-01 19:33:00,13016.91,13016.93,12816.01,12830.61,39.219756
2018-01-01 19:36:00,12830.61,12899.99,12826.32,12840.84,23.90556
2018-01-01 19:39:00,12840.84,12841.0,12750.0,12750.0,77.860155
2018-01-01 19:42:00,12750.82,12940.98,12750.0,12870.12,42.110149
2018-01-01 19:45:00,12870.12,12922.43,12820.42,12884.47,35.357146
2018-01-01 19:48:00,12899.0,12922.36,12827.0,12850.0,37.467956
2018-01-01 19:51:00,12831.61,12845.72,12750.0,12791.0,40.555185
2018-01-01 19:54:00,12791.0,12820.5,12754.03,12815.0,33.803705
2018-01-01 19:57:00,12820.0,13245.0,12820.0,12927.0,36.652716
2018-01-01 20:00:00,12927.01,12953.36,12833.04,12888.19,45.33427
2018-01-01 20:03:00,12888.19,12917.5,12848.69,12881.43,17.896164
2018-01-01 20:06:00,12881.41,12953.35,12876.29,12890.18,24.622822
2018-01-01 20:09:00,12888.01,12980.0,12888.0,12953.23,16.719991
2018-01-01 20:12:00,12953.2,13026.9,12952.9,13000.01,26.745376
2018-01-01 20:15:00,13000.0,13075.94,12999.53,13060.65,40.0624
2018-01-01 20:18:00,13060.65,13075.94,12999.58,13044.8,45.15587
2018-01-01 20:21:00,13073.98,13190.0,13044.83,13177.16,30.301187
2018-01-01 20:24:00,13177.16,13221.39,13129.49,13200.0,21.987616
2018-01-01 20:27:00,13199.98,13245.0,13179.14,13211.39,29.395547
2018-01-01 20:30:00,13211.39,13231.94,13128.11,13149.93,30.388906
2018-01-01 20:33:00,13160.0,13165.0,13120.38,13150.0,14.498275
2018-01-01 20:36:00,13149.93,13221.03,13140.01,13221.03,21.777919
2018-01-01 20:39:00,13221.03,13231.07,13200.0,13213.99,15.621506
2018-01-01 20:42:00,13213.99,13224.95,13165.02,13165.78,25.310348
2018-01-01 20:45:00,13179.24,13191.87,13128.0,13149.81,24.164441
2018-01-01 20:48:00,13150.79,13180.0,13139.32,13179.99,24.690861
2018-01-01 20:51:00,13157.2,13245.55,13157.2,13245.55,16.052403
2018-01-01 20:54:00,13245.55,13330.0,13245.55,13295.0,25.870514
2018-01-01 20:57:00,13277.01,13312.79,13247.33,13312.79,24.299012
2018-01-01 21:00:00,13312.79,13320.0,13258.83,13300.0,64.283446
2018-01-01 21:03:00,13300.0,13315.97,13260.59,13294.99,21.904957
2018-01-01 21:06:00,13290.0,13294.99,13260.0,13285.97,15.433556
2018-01-01 21:09:00,13285.97,13285.97,13245.02,13259.91,17.287518
2018-01-01 21:12:00,13259.91,13270.0,13220.0,13245.0,21.182536
2018-01-01 21:15:00,13228.31,13289.97,13222.01,13269.98,16.674553
2018-01-01 21:18:00,13269.98,13302.3,13246.28,13257.59,15.161898
2018-01-01 21:21:00,13274.99,13274.99,13224.42,13253.35,11.269352
2018-01-01 21:24:00,13255.03,13281.0,13241.19,13269.25,9.339641
2018-01-01 21:27:00,13271.68,13271.68,13225.2,13247.0,11.860315
2018-01-01 21:30:00,13247.0,13247.08,13150.0,13182.03,13.604083
2018-01-01 21:33:00,13182.03,13223.9,13182.03,13204.33,13.16683
2018-01-01 21:36:00,13202.0,13204.33,13150.0,13186.21,18.588866
2018-01-01 21:39:00,13186.21,13199.97,13156.99,13186.19,19.357552
2018-01-01 21:42:00,13180.65,13200.0,13155.0,13188.0,29.042179
2018-01-01 21:45:00,13190.0,13199.99,13143.56,13166.54,17.049465
2018-01-01 21:48:00,13187.77,13187.77,13050.0,13050.0,31.761265
2018-01-01 21:51:00,13046.82,13093.88,13020.01,13041.78,19.896668
2018-01-01 21:54:00,13069.11,13095.68,13022.27,13057.91,17.982866
2018-01-01 21:57:00,13066.0,13095.45,13052.0,13066.06,8.635698
2018-01-01 22:00:00,13066.1,13100.0,13066.06,13094.57,18.303292
2018-01-01 22:03:00,13095.54,13095.98,13050.0,13050.0,17.820308
2018-01-01 22:06:00,13049.0,13049.99,12966.42,12975.0,25.151027
2018-01-01 22:09:00,12999.99,13130.36,12991.69,13080.0,16.324758
2018-01-01 22:12:00,13080.0,13149.07,13080.0,13149.07,8.482081
2018-01-01 22:15:00,13149.07,13200.0,13102.01,13168.03,23.762022
2018-01-01 22:18:00,13168.03,13186.16,13133.93,13172.29,12.131626
2018-01-01 22:21:00,13177.81,13185.97,13128.0,13132.88,20.326257
2018-01-01 22:24:00,13132.97,13166.31,13050.0,13055.88,20.195513
2018-01-01 22:27:00,13050.0,13055.89,13000.0,13018.0,15.81121
